Material;Dt,Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Luva;2020-03-28;310009;Sergipe;Unidade;9000,0;Entregue
Luva;2020-03-28;310009;Sergipe;Unidade;10000,0;Entregue
Luva;2020-03-31;310617;Sergipe;Unidade;4000,0;Entregue
Luva;2020-03-31;310617;Sergipe;Unidade;16000,0;Entregue
Luva;2020-03-31;310617;Sergipe;Unidade;12000,0;Entregue
Luva;2020-03-31;310617;Sergipe;Unidade;2000,0;Entregue
Luva;2020-04-10;311415;Sergipe;Unidade;4000,0;Entregue
Luva;2020-04-10;311415;Sergipe;Unidade;34000,0;Entregue
Luva;2020-04-10;311415;Sergipe;Unidade;28000,0;Entregue
Luva;2020-04-15;311927;Sergipe;Unidade;18000,0;Entregue
Luva;2020-04-15;311927;Sergipe;Unidade;2000,0;Entregue
Luva;2020-04-15;311927;Sergipe;Unidade;2400,0;Entregue
Luva;2020-04-15;311927;Sergipe;Unidade;200,0;Entregue
Luva;2020-04-30;314035;Sergipe;Unidade;100,0;Entregue
Luva;2020-03-19;308798;Tocantins;Unidade;6000,0;Entregue
Luva;2020-03-19;308798;Tocantins;Unidade;6000,0;Entregue
Luva;2020-03-19;308798;Tocantins;Unidade;3000,0;Entregue
Luva;2020-03-19;308798;Tocantins;Unidade;6000,0;Entregue
Luva;2020-03-19;308798;Tocantins;Unidade;6000,0;Entregue
Luva;2020-03-19;308798;Tocantins;Unidade;6000,0;Entregue
Luva;2020-03-19;308754;Tocantins;Unidade;1000,0;Entregue
Luva;2020-03-19;308754;Tocantins;Unidade;1000,0;Entregue
Luva;2020-03-19;308754;Tocantins;Unidade;2000,0;Entregue
Luva;2020-03-25;309474;Tocantins;Unidade;5000,0;Entregue
Luva;2020-03-25;309474;Tocantins;Unidade;5000,0;Entregue
Luva;2020-03-25;309474;Tocantins;Unidade;5000,0;Entregue
Luva;2020-03-25;309474;Tocantins;Unidade;5000,0;Entregue
Luva;2020-03-25;309474;Tocantins;Unidade;5000,0;Entregue
Luva;2020-03-25;309474;Tocantins;Unidade;5000,0;Entregue
Luva;2020-03-28;310011;Tocantins;Unidade;1000,0;Entregue
Luva;2020-03-28;310011;Tocantins;Unidade;10000,0;Entregue
Luva;2020-03-28;310011;Tocantins;Unidade;6000,0;Entregue
Luva;2020-03-28;310011;Tocantins;Unidade;7000,0;Entregue
Luva;2020-03-31;310618;Tocantins;Unidade;4000,0;Entregue
Luva;2020-03-31;310618;Tocantins;Unidade;10000,0;Entregue
Luva;2020-03-31;310618;Tocantins;Unidade;8000,0;Entregue
Luva;2020-03-31;310618;Tocantins;Unidade;2000,0;Entregue
Luva;2020-04-10;311416;Tocantins;Unidade;4000,0;Entregue
Luva;2020-04-10;311416;Tocantins;Unidade;20000,0;Entregue
Luva;2020-04-10;311416;Tocantins;Unidade;10000,0;Entregue
Luva;2020-04-10;311416;Tocantins;Unidade;24000,0;Entregue
Luva;2020-04-15;311928;Tocantins;Unidade;18000,0;Entregue
Luva;2020-04-15;311928;Tocantins;Unidade;2000,0;Entregue
Luva;2020-04-15;311928;Tocantins;Unidade;2100,0;Entregue
Luva;2020-04-15;311928;Tocantins;Unidade;300,0;Entregue
Luva;2020-04-30;314036;Tocantins;Unidade;100,0;Entregue
Máscara Cicúrgica;2020-03-21;309238;Acre;Unidade;5000,0;Entregue
Máscara Cicúrgica;2020-03-25;309616;Acre;Unidade;10000,0;Entregue
Máscara Cicúrgica;2020-03-28;309979;Acre;Unidade;30000,0;Entregue
Máscara Cicúrgica;2020-03-31;310553;Acre;Unidade;19500,0;Entregue
Máscara Cicúrgica;2020-04-15;311901;Acre;Unidade;29100,0;Entregue
Máscara Cicúrgica;2020-04-23;312988;Acre;Unidade;10000,0;Entregue
Máscara Cicúrgica;2020-04-30;314018;Acre;Unidade;8000,0;Entregue
Máscara Cicúrgica;2020-05-14;315514;Acre;Unidade;41800,0;Entregue
Máscara Cicúrgica;2020-05-22;316476;Acre;Unidade;97100,0;Entregue
Máscara Cicúrgica;2020-06-04;317759;Acre;Unidade;52600,0;Entregue
Máscara Cicúrgica;2020-06-04;317759;Acre;Unidade;50000,0;Entregue
Máscara Cicúrgica;2020-06-05;317920;Acre;Unidade;21300,0;Entregue
Máscara Cicúrgica;2020-06-10;318262;Acre;Unidade;60700,0;Entregue
Máscara Cicúrgica;2020-06-10;318236;Acre;Unidade;12600,0;Entregue
Máscara Cicúrgica;2020-06-29;320571;Acre;Unidade;124400,0;Entregue
Máscara Cicúrgica;2020-06-29;320543;Acre;Unidade;25800,0;Entregue
Máscara Cicúrgica;2020-03-21;309241;Alagoas;Unidade;20000,0;Entregue
Máscara Cicúrgica;2020-03-25;309621;Alagoas;Unidade;55000,0;Entregue
Máscara Cicúrgica;2020-03-28;309983;Alagoas;Unidade;120000,0;Entregue
Máscara Cicúrgica;2020-03-31;310595;Alagoas;Unidade;37500,0;Entregue
Máscara Cicúrgica;2020-04-23;312992;Alagoas;Unidade;28000,0;Entregue
Máscara Cicúrgica;2020-04-30;314019;Alagoas;Unidade;30000,0;Entregue
Máscara Cicúrgica;2020-05-14;315535;Alagoas;Unidade;111400,0;Entregue
Máscara Cicúrgica;2020-05-22;316477;Alagoas;Unidade;296550,0;Entregue
Máscara Cicúrgica;2020-06-04;317760;Alagoas;Unidade;308700,0;Entregue
Máscara Cicúrgica;2020-06-05;317921;Alagoas;Unidade;66600,0;Entregue
Máscara Cicúrgica;2020-06-10;318264;Alagoas;Unidade;182700,0;Entregue
Máscara Cicúrgica;2020-06-10;318237;Alagoas;Unidade;39400,0;Entregue
Máscara Cicúrgica;2020-06-29;320572;Alagoas;Unidade;374100,0;Entregue
Máscara Cicúrgica;2020-06-29;320544;Alagoas;Unidade;80700,0;Entregue
Máscara Cicúrgica;2020-03-21;309242;Amapá;Unidade;5000,0;Entregue
Máscara Cicúrgica;2020-03-25;309615;Amapá;Unidade;10000,0;Entregue
Máscara Cicúrgica;2020-03-28;309985;Amapá;Unidade;30000,0;Entregue
Máscara Cicúrgica;2020-03-31;310593;Amapá;Unidade;17500,0;Entregue
Máscara Cicúrgica;2020-04-15;311926;Amapá;Unidade;26400,0;Entregue
Máscara Cicúrgica;2020-04-23;312993;Amapá;Unidade;10000,0;Entregue
Máscara Cicúrgica;2020-04-30;314020;Amapá;Unidade;18000,0;Entregue
Máscara Cicúrgica;2020-05-14;315538;Amapá;Unidade;41000,0;Entregue
Máscara Cicúrgica;2020-05-22;316483;Amapá;Unidade;49700,0;Entregue
Máscara Cicúrgica;2020-05-22;316483;Amapá;Unidade;41600,0;Entregue
Máscara Cicúrgica;2020-05-28;316928;Amapá;Unidade;50000,0;Entregue
Máscara Cicúrgica;2020-06-04;317762;Amapá;Unidade;14400,0;Entregue
Máscara Cicúrgica;2020-06-04;317762;Amapá;Unidade;68900,0;Entregue
Máscara Cicúrgica;2020-06-05;317923;Amapá;Unidade;34700,0;Entregue
Máscara Cicúrgica;2020-06-10;318266;Amapá;Unidade;49300,0;Entregue
Máscara Cicúrgica;2020-06-10;318239;Amapá;Unidade;20500,0;Entregue
Máscara Cicúrgica;2020-06-29;320574;Amapá;Unidade;100900,0;Entregue
Máscara Cicúrgica;2020-06-29;320546;Amapá;Unidade;42000,0;Entregue
Máscara Cicúrgica;2020-03-21;309243;Amazonas;Unidade;25000,0;Entregue
Máscara Cicúrgica;2020-03-25;309617;Amazonas;Unidade;65000,0;Entregue
Máscara Cicúrgica;2020-03-28;309984;Amazonas;Unidade;150000,0;Entregue
Máscara Cicúrgica;2020-03-31;310594;Amazonas;Unidade;52500,0;Entregue
Máscara Cicúrgica;2020-04-15;311904;Amazonas;Unidade;120300,0;Entregue
Máscara Cicúrgica;2020-04-23;312994;Amazonas;Unidade;30000,0;Entregue
Máscara Cicúrgica;2020-04-23;312994;Amazonas;Unidade;6000,0;Entregue
Máscara Cicúrgica;2020-04-29;313902;Amazonas;Unidade;40000,0;Entregue
Máscara Cicúrgica;2020-05-14;315536;Amazonas;Unidade;180300,0;Entregue
Máscara Cicúrgica;2020-05-22;316481;Amazonas;Unidade;453550,0;Entregue
Máscara Cicúrgica;2020-06-04;317761;Amazonas;Unidade;494300,0;Entregue
Máscara Cicúrgica;2020-06-05;317922;Amazonas;Unidade;80200,0;Entregue
Máscara Cicúrgica;2020-06-10;318265;Amazonas;Unidade;292500,0;Entregue
